root,name,has_yaml,description,source_path
codex,notion-knowledge-capture,yes,"Capture conversations and decisions into structured Notion pages; use when turning chats/notes into wiki entries, how-tos, decisions, or FAQs with proper linking.",C:\Users\Treml\.codex\plugins\cache\openai-curated\notion\1b89ff49\skills\notion-knowledge-capture\SKILL.md
codex,notion-knowledge-capture,yes,"Capture conversations and decisions into structured Notion pages; use when turning chats/notes into wiki entries, how-tos, decisions, or FAQs with proper linking.",C:\Users\Treml\.codex\.tmp\plugins\plugins\notion\skills\notion-knowledge-capture\SKILL.md
codex,notion-knowledge-capture,yes,"Capture conversations and decisions into structured Notion pages; use when turning chats/notes into wiki entries, how-tos, decisions, or FAQs with proper linking.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\notion-knowledge-capture\SKILL.md
codex,notion-meeting-intelligence,yes,"Prepare meeting materials with Notion context and Codex research; use when gathering context, drafting agendas/pre-reads, and tailoring materials to attendees.",C:\Users\Treml\.codex\plugins\cache\openai-curated\notion\1b89ff49\skills\notion-meeting-intelligence\SKILL.md
codex,notion-meeting-intelligence,yes,"Prepare meeting materials with Notion context and Codex research; use when gathering context, drafting agendas/pre-reads, and tailoring materials to attendees.",C:\Users\Treml\.codex\.tmp\plugins\plugins\notion\skills\notion-meeting-intelligence\SKILL.md
codex,notion-meeting-intelligence,yes,"Prepare meeting materials with Notion context and Codex research; use when gathering context, drafting agendas/pre-reads, and tailoring materials to attendees.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\notion-meeting-intelligence\SKILL.md
codex,notion-research-documentation,yes,"Research across Notion and synthesize into structured documentation; use when gathering info from multiple Notion sources to produce briefs, comparisons, or reports with citations.",C:\Users\Treml\.codex\plugins\cache\openai-curated\notion\1b89ff49\skills\notion-research-documentation\SKILL.md
codex,notion-research-documentation,yes,"Research across Notion and synthesize into structured documentation; use when gathering info from multiple Notion sources to produce briefs, comparisons, or reports with citations.",C:\Users\Treml\.codex\.tmp\plugins\plugins\notion\skills\notion-research-documentation\SKILL.md
codex,notion-research-documentation,yes,"Research across Notion and synthesize into structured documentation; use when gathering info from multiple Notion sources to produce briefs, comparisons, or reports with citations.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\notion-research-documentation\SKILL.md
codex,notion-spec-to-implementation,yes,"Turn Notion specs into implementation plans, tasks, and progress tracking; use when implementing PRDs/feature specs and creating Notion plans + tasks from them.",C:\Users\Treml\.codex\plugins\cache\openai-curated\notion\1b89ff49\skills\notion-spec-to-implementation\SKILL.md
codex,notion-spec-to-implementation,yes,"Turn Notion specs into implementation plans, tasks, and progress tracking; use when implementing PRDs/feature specs and creating Notion plans + tasks from them.",C:\Users\Treml\.codex\.tmp\plugins\plugins\notion\skills\notion-spec-to-implementation\SKILL.md
codex,notion-spec-to-implementation,yes,"Turn Notion specs into implementation plans, tasks, and progress tracking; use when implementing PRDs/feature specs and creating Notion plans + tasks from them.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\notion-spec-to-implementation\SKILL.md
codex,observability,yes,"Vercel Observability expert guidance — Drains (logs, traces, speed insights, web analytics), Web Analytics, Speed Insights, runtime logs, custom events, OpenTelemetry integration, and monitoring dashboards. Use when instrumenting, debugging, or optimizing application performance and user experience on Vercel.",C:\Users\Treml\.codex\.tmp\plugins\plugins\vercel\skills\observability\SKILL.md
codex,observe,yes,"Launch the babysitter observer dashboard. Installs and runs the real-time observer UI that watches babysitter runs, displaying task progress, journal events, and orchestration state in your browser.",C:\Users\Treml\.codex\skills\observe\SKILL.md
codex,observe,yes,"Launch the babysitter observer dashboard. Installs and runs the real-time observer UI that watches babysitter runs, displaying task progress, journal events, and orchestration state in your browser.",C:\Users\Treml\.codex\plugins\cache\local-plugins\babysitter\5.0.0\skills\observe\SKILL.md
codex,observe,yes,"Launch the babysitter observer dashboard. Installs and runs the real-time observer UI that watches babysitter runs, displaying task progress, journal events, and orchestration state in your browser.",C:\Users\Treml\.codex\plugins\cache\babysitter-local\babysitter\0.1.5\skills\observe\SKILL.md
codex,openai-api-troubleshooting,yes,"Use when an OpenAI API request fails and Codex needs to classify the likely cause, explain the next step, and route to the right follow-up. Covers common runtime failures such as blocked outbound network access, invalid credentials, exhausted API quota or credits, rate limits, and model, project, or organization access issues; delegate key provisioning to openai-platform-api-key and current documentation lookups to openai-docs.",C:\Users\Treml\.codex\.tmp\plugins\plugins\openai-developers\skills\openai-api-troubleshooting\SKILL.md
codex,openai-docs,yes,"Use when the user asks how to build with OpenAI products or APIs and needs up-to-date official documentation with citations, help choosing the latest model for a use case, or model upgrade and prompt-upgrade guidance; prioritize OpenAI docs MCP tools, use bundled references only as helper context, and restrict any fallback browsing to official OpenAI domains.",C:\Users\Treml\.codex\skills\.system\openai-docs\SKILL.md
codex,openai-docs,yes,"Use when the user asks how to build with OpenAI products or APIs and needs up-to-date official documentation with citations, help choosing the latest model for a use case, or model upgrade and prompt-upgrade guidance; prioritize OpenAI docs MCP tools, use bundled references only as helper context, and restrict any fallback browsing to official OpenAI domains.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\openai-docs\SKILL.md
codex,openai-platform-api-key,yes,"Use for building, running, testing, debugging, or configuring apps, UIs, scripts, CLIs, generators, and tools that use AI, including AI-powered apps, apps that generate output with AI, and user-input-driven AI features. Treat unspecified AI in build requests as OpenAI API usage unless the user names another provider or says not to use OpenAI. First inspect credentials safely, then ask whether to reuse an existing key or create one before API-dependent implementation. Also use for OPENAI_API_KEY or sk-proj setup requests. Never expose plaintext.",C:\Users\Treml\.codex\.tmp\plugins\plugins\openai-developers\skills\openai-platform-api-key\SKILL.md
codex,opentargets-skill,yes,"Submit compact Open Targets Platform GraphQL requests for target, disease, drug, variant, study, and search data, including associated-disease datasource heatmap matrices. Use when a user wants concise Open Targets summaries or per-datasource evidence context",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\opentargets-skill\SKILL.md
codex,outlook-calendar,yes,"Handle Outlook Calendar workflows, including delegated/shared calendar writes. Use when the user asks for schedule understanding, availability checks, meeting scheduling, intelligent rescheduling, meeting prep, reminder updates, RSVP responses, recurring maintenance, travel coordination, deadline planning, or safe create, update, reschedule, respond, attach, delete, or cancel changes with timezone-aware event times and attendee validation.",C:\Users\Treml\.codex\.tmp\plugins\plugins\outlook-calendar\skills\outlook-calendar\SKILL.md
codex,outlook-calendar-daily-brief,yes,"Build polished one-day Outlook Calendar briefs. Use when the user asks for today, tomorrow, or a specific date summary with an agenda, conflict flags, free windows, remaining-meeting readouts, or a calendar brief, and Outlook Calendar is available.",C:\Users\Treml\.codex\.tmp\plugins\plugins\outlook-calendar\skills\outlook-calendar-daily-brief\SKILL.md
codex,outlook-calendar-free-up-time,yes,"Find ways to open up meaningful free time in Outlook Calendar. Use when the user wants to clear part of their schedule, make room for focus time, create a longer uninterrupted block, or see the smallest set of calendar changes that would give time back.",C:\Users\Treml\.codex\.tmp\plugins\plugins\outlook-calendar\skills\outlook-calendar-free-up-time\SKILL.md
codex,outlook-calendar-group-scheduler,yes,"Find and rank good meeting times for several people using Outlook Calendar data. Use when the user wants to schedule a meeting, compare candidate slots across attendees, find the best compromise time, or add a room/resource check after narrowing the attendee-compatible options.",C:\Users\Treml\.codex\.tmp\plugins\plugins\outlook-calendar\skills\outlook-calendar-group-scheduler\SKILL.md
codex,outlook-calendar-meeting-prep,yes,"Build a practical meeting prep brief from an Outlook Calendar event and its nearby Microsoft context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require.",C:\Users\Treml\.codex\.tmp\plugins\plugins\outlook-calendar\skills\outlook-calendar-meeting-prep\SKILL.md
codex,outlook-calendar-shared-calendars,yes,"Safely write to delegated or shared Outlook calendars. Use when the user explicitly wants to create, update, respond to, cancel, delete, or add a small attachment to an event on a shared or delegated Outlook Calendar.",C:\Users\Treml\.codex\.tmp\plugins\plugins\outlook-calendar\skills\outlook-calendar-shared-calendars\SKILL.md
codex,outlook-email,yes,"Triage Outlook mail, extract tasks, clean up subscriptions, draft responses, and route shared mailbox work. Use when the user asks to inspect an Outlook inbox or thread, summarize open actions and deadlines, clean up newsletters, draft replies or forwards, organize mailbox follow-up work, or act on a delegated/shared Outlook mailbox.",C:\Users\Treml\.codex\.tmp\plugins\plugins\outlook-email\skills\outlook-email\SKILL.md
codex,outlook-email-inbox-triage,yes,"Triage an Outlook inbox into actionable buckets such as urgent, needs reply soon, waiting, and FYI using connected Outlook data. Use when the user asks to triage the inbox, rank what needs attention, find what still needs a reply, or separate important mail from noise.",C:\Users\Treml\.codex\.tmp\plugins\plugins\outlook-email\skills\outlook-email-inbox-triage\SKILL.md
